,Theme,Category,Valence_mean,Valence_SD,Arousal_mean,Arousal_SD,Contrast,Entropy,Sum_Entropy,Difference_Entropy,Cropped_Contrast,Cropped_Entropy,Cropped_Sum_Entropy,Cropped_Difference_Entropy,Sabattier_Contrast,Sabattier_Entropy,Sabattier_Sum_Entropy,Sabattier_Difference_Entropy,Blurred1_Contrast,Blurred1_Entropy,Blurred1_Sum_Entropy,Blurred1_Difference_Entropy,Blurred2_Contrast,Blurred2_Entropy,Blurred2_Sum_Entropy,Blurred2_Difference_Entropy,Pixelated_Contrast,Pixelated_Entropy,Pixelated_Sum_Entropy,Pixelated_Difference_Entropy,Sharpened_Contrast,Sharpened_Entropy,Sharpened_Sum_Entropy,Sharpened_Difference_Entropy
255,Dog 6,Animal,6.49019607843137,0.780265225778214,5.02970297029703,1.72311024339451,135.11228381261256,12.079817040528127,8.613490582459598,3.9715381593542203,280.67093943170534,12.452762963258614,8.654983227311877,4.79354522304453,309.4074807371635,11.375074048307283,8.49409708180575,4.492741162532871,25.232100169637516,11.244243673813374,8.574113612699563,3.1925764591730843,10.714332061365841,10.72448293464717,8.535631627685103,2.764922850187351,58.380090665039305,11.850659736053759,8.611555968138505,3.673212861151594,302.7620583435038,12.687991380924686,8.651428834486044,4.535272111521341
256,Dog 7,Animal,5.65686274509804,1.08541271102369,3.97029702970297,1.79697215083904,103.06281317145563,12.536220553731981,8.80317520699554,3.9792059847542576,84.30760960853277,12.019782651224428,8.551476063752176,3.872940556102979,239.18054757886696,11.571004562292856,8.52280510836956,4.529580726124722,10.92240962752573,11.208482169932047,8.764364956342703,2.777165407393933,5.229165605019564,10.665880973065049,8.710504598825025,2.37691639892418,29.615567492754927,11.86896445964929,8.797021944246094,3.325237923931007,302.8342116990872,13.310085065714897,8.821639779921933,4.729226190423705
257,Dog 8,Animal,5.43137254901961,1.33875813535588,4.38613861386139,1.67910867444429,937.4446605573294,13.863588551458136,8.648688035364449,5.6189814044111,413.2798855947507,12.13835896886739,8.14118569466592,4.984077761443628,1372.7505430434803,13.010656325144868,8.430973858297978,5.9930136850809514,32.537636973194495,11.230293953023867,8.722569645999467,3.4907903465775956,11.526486422092304,10.28337500597967,8.692571414704961,2.82645737160626,146.99381000472113,12.850549481750612,8.670480420279958,4.481217273863945,2258.366816855514,14.699350397435591,8.767162096225963,6.356462559064255
258,Dog 9,Animal,4.12745098039216,1.19960033466143,4.05940594059406,1.74253712831732,134.00811467483837,13.10849366385114,8.890413661112166,4.513915658825325,193.35577225967018,13.055670716365432,8.74454337283926,4.813238462791889,359.75169451685326,12.080732979727737,8.603127976176225,5.072259386779191,18.31205980130687,11.738728304543294,8.847938344057873,3.1683476879744625,6.866720980808735,10.989211236850679,8.77476875164886,2.559044091852528,49.164775561775166,12.471832848726683,8.888100220369807,3.8360318065922216,391.4484992704705,13.763082145216458,8.904938177799764,5.190963537816501
259,Dog 10,Animal,5.64705882352941,0.940266012744986,3.88118811881188,1.66305218627,989.7102584190933,14.073336511609892,8.286897753996506,5.94101790338792,1087.1770314049957,12.1931426389441,8.602913620407495,5.853300685754549,1775.20358024696,13.237809425186839,8.259982153416537,6.3268833655290715,9.787911454487924,10.353626525821186,7.99422418200799,2.738004607810453,3.7050821009186308,9.354246515861934,7.98720132228731,2.1730641179600103,96.62644588738883,12.449014883896579,8.279467414406184,4.2915132354494245,3498.2330659031063,15.084721508336909,8.510001585894107,6.8874900082440105
260,Dog 11,Animal,5.65740740740741,1.06043578625349,3.63461538461538,1.63729407543964,178.467880320164,12.73978441501168,8.640061128200271,4.389882754552845,260.28824635162454,12.716388348834977,8.522446165666345,4.735294246562319,386.86607232635697,11.746802885363035,8.37246938452372,4.914537070617806,19.295245456451745,11.533112169178201,8.67690668068057,3.2003206820705747,6.280731309737271,10.694230806584144,8.629915166891271,2.5204328109006604,60.88117288649978,12.284613080868592,8.655507982754962,3.8944440643620313,449.43990769132233,13.35773159788765,8.657899187982457,5.014036000616534
261,Dog 12,Animal,6.28712871287129,0.778930467543366,4.40776699029126,1.62358169298672,118.25551880013151,12.071481395573315,8.566399710040727,3.9518554985267498,284.8796318645457,12.927260209237934,8.807773432708101,4.745843746849676,241.24080671242234,11.108754073101501,8.354092917389995,4.281032612680866,26.524404503869885,10.989100996836967,8.575032454952945,3.151444751805907,13.783949745983193,10.628473836073596,8.603163881286434,2.9018766325176975,46.948649920140994,11.496768215806348,8.524156235116045,3.391920705323263,346.3144789334306,13.165258954528193,8.568412234660544,4.84586209927553
262,Dog 13,Animal,5.85294117647059,1.1379768292159,4.05940594059406,1.73678888859998,78.77658710214912,12.526795601185324,8.818964239268515,3.9182118349394024,85.45972423717008,12.333393874573522,8.802989263481553,3.9207658028242283,230.19965148969618,11.57315731419504,8.52975618126073,4.566060194079452,17.036389920191258,11.378811620987387,8.743954973498163,2.9738438816172788,8.031154918860278,10.810808627729951,8.661613139831502,2.5791938251562048,40.0451974330867,12.027375947074342,8.809590120408831,3.4918790012718155,167.4657349850075,13.12167112892174,8.833438342970705,4.475476369885245
263,Dog 14,Animal,5.89108910891089,0.988948836887024,4.19417475728155,1.6152353827568,167.67299343360895,12.59215139810286,8.709850621416761,4.119193106964505,539.9635887934469,13.540846554613584,8.70227443892919,5.384756735495589,374.7707743890035,11.655255319712996,8.457508945668184,4.6840981960778105,12.780489804797567,11.093047989146898,8.735589875400184,2.8770832363485797,6.399806133570399,10.521524113480233,8.72271256623372,2.5138441141674797,38.00109318323361,11.884814290183137,8.700679477782275,3.4372707933588846,513.2281272576475,13.334445471150811,8.74082872825284,4.847715136811372
264,Dog 15,Animal,3.43137254901961,1.74350167692974,3.93069306930693,1.81249786616467,592.6336077782126,12.964958899349465,8.318909235807869,5.139676704921852,1221.3528309838334,13.541594454519014,8.41336592717683,5.87855684246209,945.9885235690681,12.282223356665936,8.317330599318757,5.54731535585452,13.331577223369042,10.570694341858362,8.392126714123869,2.910669932244721,5.665079133203751,10.045950854954105,8.370927982880671,2.426085331569281,74.65688973749499,11.789166642029919,8.335716079775938,3.9173164618411938,2032.1807376796187,14.017136614616762,8.419998933594464,6.151430550884122
265,Dog 16,Animal,5.3921568627451,1.44986761256411,4.81188118811881,1.68352529703078,75.6434858350786,11.013784229340207,8.280434864462764,3.4863304436503277,91.09446467822394,11.061378522519247,7.530850458616225,3.9476664945341335,155.41251162035852,10.17365125766304,7.935567564119738,3.8170553640964027,12.426357081330572,10.000555841891908,8.240558361575143,2.485834822752322,7.265824757911814,9.821653412715492,8.291195948166486,2.310317620265514,23.645053293931195,10.42527490365266,8.252126822938624,2.8347672866886424,266.1942396666764,11.73386666434593,8.295317932389157,4.225200954645361
266,Dog 17,Animal,5.22772277227723,1.23191873205023,3.84466019417476,1.60731954162517,249.54912747738575,13.000165229917705,8.682330269259843,4.700017732423903,176.4022871985596,12.597538376253766,8.418373519656532,4.640567893594497,505.44349510361565,12.024467917093299,8.415296872869195,5.166314277248623,15.585049358114725,11.07440203991885,8.642334253578834,3.0015687959477457,6.808222206317398,10.382264230658642,8.582438448487615,2.4906568543175407,55.68498294960848,12.108753985228155,8.68560637210398,3.826988890693674,715.6389039991003,13.841555329848294,8.70092743008793,5.426682133949505
267,Dog 18,Animal,6.19607843137255,0.844776796184514,4.88118811881188,1.51186724756422,162.1448072875072,12.195901544000348,8.064341650639761,4.377890743162487,242.86956707380892,12.370643298754098,8.069163439002502,4.868414545755321,302.959114456984,11.267936799227773,8.02644273935502,4.708577859637138,14.081141047759678,9.909450072083297,8.226435718993494,2.805148318960932,8.298693549379461,9.192245209730554,8.128563963383826,2.415880809158829,29.80807476230656,11.022097499934945,8.058614936183757,3.30981790628147,630.4418294948288,13.273961550513814,8.123807759590001,5.382091254296367
268,Dog 19,Animal,5.94059405940594,0.967696049162317,4.3495145631068,1.64321980595056,79.1153724196513,12.146162419781017,8.671203934293178,3.7572840823148193,208.66734623273615,12.657202945998474,8.644541307830659,4.633730628270002,180.89639834493545,11.176010557672718,8.334201287274865,4.3352700096549865,15.06197518282178,11.027874890818538,8.653602822204526,2.8999435642540945,7.889673120677444,10.440887656902316,8.678007839191675,2.5910797237709104,32.76462176985548,11.673882068124312,8.665057108705778,3.3229657129464987,201.50919893358133,12.786158312993734,8.65161104762448,4.322599866354226
269,Dog 20,Animal,5.9009900990099,0.943450586888889,4.19417475728155,1.63334285167605,715.8020470897933,13.719408731744034,8.262425799496691,5.629121480618433,1070.6349906600835,13.889534271064194,8.833914533398602,5.9954329968431015,1127.0982528208042,12.577513983681516,7.984688442424784,5.936628524565656,10.653683922355986,9.833433108627396,7.777231914890331,2.6455211640719147,4.634114906504738,8.916669332803044,7.56379470564502,2.1459803023933124,72.53635202296823,12.131372665837684,8.267943989494345,4.046436724154993,2634.483937686775,14.847367264908472,8.51105515075674,6.591856211620364
270,Dog 21,Animal,5.99019607843137,0.969792241088553,4.04950495049505,1.67556699432617,174.0169958230997,13.07896634441423,8.660329884621582,4.634796757388992,136.436360749525,12.572612838356761,8.62767439078625,4.387968176092719,385.7924298672532,11.993295197457702,8.33644384597211,5.10990508999215,12.771862648228788,10.989650156834687,8.618179996246992,2.8450650916403646,6.49433128161084,10.284872221168882,8.587830431210245,2.4525325094131203,40.29215690528926,12.059841278561667,8.646100983112312,3.6359566718463308,598.0854932245437,14.056958875616598,8.682221777161672,5.540631616417876
271,Dog 22,Animal,5.09803921568627,1.27822435565803,3.88118811881188,1.58295374987945,464.53362117907466,13.613769546815139,8.65523598157642,5.208284429735285,343.2842387256314,13.031652217946231,8.345547675455176,5.191093284430858,855.0861995394296,12.68543119677431,8.451163028894225,5.6422018946077195,20.758662462142325,11.137140603951202,8.63222585444265,3.1322044179666624,10.077723387250693,10.467091794105194,8.64542704766427,2.7538100748387255,69.94773597571077,12.37043330376957,8.660927335175671,3.926704612919541,1596.5257608983623,14.616476572773573,8.744563862483236,6.180785663672458
272,Dog 23,Animal,2.67647058823529,1.40833280204098,4.82178217821782,1.82973243729219,183.34370629918976,12.60540092447717,8.63173194936775,4.388274894006169,,,,,367.902972588661,11.746791196879293,8.526001882570199,4.8145697240867715,19.801153862235743,11.133735044531454,8.637918236079628,2.9862699182233827,9.465102752497481,10.794247783857383,8.618319130239705,2.6708007064067276,44.90361888940785,11.734468050604931,8.633947548858686,3.493897101134615,678.1020293243123,13.579339224579673,8.6490238315399,5.391879644118184
273,Dog 24,Animal,1.8921568627451,1.08003357799927,4.77227722772277,2.15815285889954,390.25357314754797,13.608183930316386,8.698262944577639,5.120689767220711,353.94904627155944,13.345791481348805,8.66278857997875,5.148475499698626,662.6657235887817,12.464256920877451,8.353511100331218,5.506449578893918,16.117400279255254,11.186305264744885,8.58916194891361,3.0152857177835886,6.388943776651049,10.390005585989606,8.50599318880133,2.4891022154873417,66.59317471911238,12.422506435908899,8.691659974601293,3.941546839495259,1499.1915468148063,14.732890414962704,8.783523621883253,6.17742632474885
274,Dog 25,Animal,3.4537037037037,1.53089222814402,4.05769230769231,1.79441919682131,1393.3664029016672,13.58241442884237,8.133193999606734,5.852110245636448,703.228946450942,13.35707957238722,8.40541505348502,5.631816889943748,1955.9806810004716,13.108595598823726,8.387680577547183,6.225330163080883,12.173942581905665,10.101203921101892,8.141747325049229,2.84303955144201,7.328157958774693,9.285420953288638,8.225638453440725,2.447659392462209,108.59372091049262,12.062827496291654,8.148344398384127,4.210850500292395,3804.596913783077,14.399190956514001,8.309053515908754,6.736460542283489
275,Dog 26,Animal,1.2962962962963,0.687121304493579,4.85576923076923,2.30414682831253,265.60276248047455,13.389080768303891,8.74234857945531,4.850597370950995,406.2613129109081,13.153633683533558,8.37968324224665,5.287056508418397,483.8209278036021,12.329054768585411,8.424019065438614,5.246702772740239,9.034691704838249,10.788228822646534,8.777116960767959,2.6533521256537713,4.419378731146503,10.207549512941682,8.759260135577502,2.273357108791619,31.782579582724335,11.93596985508082,8.744595084524612,3.430233513960646,1142.7698054417097,14.55220498604314,8.804680496234518,5.973042899731949
276,Dog 27,Animal,5.32673267326733,1.31231787986821,4.22330097087379,1.61446912803906,627.41780752294,11.047288095552767,7.262686268136621,4.790717368115911,873.4651641320919,13.980265046502854,8.73222219841119,5.808353079920913,1078.4516252479893,10.34597886653741,7.074185502863761,5.072010850797772,20.765923103098416,9.362722680535937,7.187272412427443,2.9202726191045345,9.035065268381377,9.02187152147596,7.262919182571391,2.5411833153431633,84.30045567576246,10.281552356714183,7.323500627825311,3.7624677615691655,1898.4856378898126,11.63267899532713,7.324997935019075,5.474025497151927
277,Dog 28,Animal,5.59259259259259,1.18429786791357,3.55769230769231,1.78900049697944,115.88649634984243,12.937398147035998,8.742666179204729,4.372134990295827,63.15871542865755,11.69977242454879,8.238540795352026,3.7991643627829603,308.2494274118412,11.865287050463024,8.517495197922845,4.867558126687539,11.20179993633885,11.239506977878575,8.664162931288468,2.8722457126688723,4.570049731668853,10.521286538572086,8.584235120460821,2.327845334654307,29.319849329611596,11.993648293227904,8.74099901479974,3.465421549469987,456.4100772057896,13.958173056748517,8.783006272334916,5.378822365517868
278,Dog 29,Animal,5.36274509803922,1.03205280091991,4.0,1.70880074906351,337.2960579599046,13.018308771532098,8.551058843849429,4.817364182405498,119.27498058894832,11.837241741627723,8.434355392469708,4.140757403183269,635.2237283131426,11.997939783159838,8.240350301066787,5.2386373160226505,20.98693374091541,11.002545813321179,8.368532337340302,3.172561995821753,8.974722482559105,10.067698098346199,8.215468394006916,2.663378995622611,68.07970673238705,12.13859975958343,8.483182646635806,3.911999170963661,927.69761179439,13.83654636321996,8.567263917392701,5.505750209540731
279,Dog 30,Animal,4.58333333333333,1.58924539784749,3.56730769230769,1.77777226733442,1122.8330609514765,14.353588821760907,8.722477273276176,5.956008877893083,1549.999620988583,14.488739597127253,8.783774261824027,6.29884518438663,1997.47069723595,13.380650338765646,8.562392748126507,6.339212780246762,18.28199531456396,11.386417982591318,8.61810122291017,3.1442723541517448,7.6273817654105205,10.60783795950481,8.61472548274703,2.632770547774378,115.49196369053894,12.918917357551273,8.725265141084744,4.4073898264788784,3688.1689055021043,14.921232659248801,8.786640667315044,6.810407697017638
280,Dog 31,Animal,2.08333333333333,1.10330853328802,4.20192307692308,1.97252884700777,681.0138133434784,13.705541786488308,8.57653544339166,5.411211471757439,2278.182148501168,11.823575983527668,8.534840351309011,6.422914973683771,1250.1075808069772,12.630430616767068,8.332958502360976,5.814795279988577,26.067671510313865,11.291312598463156,8.453120738633423,3.3309783271072217,11.25404251736556,10.371957163516488,8.480676244863364,2.83914284579767,101.86288161347753,12.549715817003538,8.554667991602074,4.2283522623823835,2219.664473004905,14.691946760999258,8.695410858124895,6.315910686896586
